Harvard University                ,Computer Science,David Malan            ,4.7,54,04/09/2009,GOOD   ,4  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,CS75        ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Great class. He is a very good teacher. The course I have, cs75, is a lot of work, but you will learn a lot. I have not opinion on the hotness factor -- this is a lame part of this site. D. Malan is one of the better instructors out there."                                                                                                                 ,1 person found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/18/2010,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2105     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,extremely knowledgeable in his field and that makes him a good professor..his exams aren't difficult if you know what your dealing with                                                                                                                                                                                                                           ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/10/2009,AWESOME,4.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,SEG2105     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Really professional and easy to understand. Explains well, and will answers any questions you have in class. He wrote the textbook used in the course; this is a god thing because he knows how to communicate the info effectively. Midterms are open-book."                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,06/11/2008,AWESOME,4.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,SEG2105     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Good professor                                                                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,05/06/2005,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"He's definitly a professional in His field. Always Busy in his office, so you gotta be quick with your questions. He's kind. But makes alot of comments on how Indians are taking over the market. Well Globalisation shouldn't suit only North America??"                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,04/17/2005,AWESOME,5  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Definitely a PROFESSIONAL and EXPERT in his domain. Clear, logically structured notes,interesting and challenging assignments. Motivates whole class throughout the course. However, demands a lot, so if you want a good mark, u gotta work for it. Strongly recommended."                                                                                      ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,02/12/2005,AWESOME,4.5,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"WOW ... that's all i could say ... one of the best profs ever ... especially when you have zhao in SEG2101 , you'll know how wonderful lethbridge was"                                                                                                                                                                                                           ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,01/05/2005,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Very good prof. clear notes, clear lectures. Assists students often. Definitely recommended."                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,10/18/2004,GOOD   ,3.5,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,He is an ok prof. Average. He uses his own book to teach and taped himself in the class. Not a bad prof.                                                                                                                                                                                                                                                          ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,05/07/2004,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Awesome course due to his awesome teaching. He gets so into teaching he sweats a lot. Pleasant semi-British accent. Very descriptive and concise teaching. He wrote the book for this course, which is also awesome. Why can't SEG2101 be anything like this&#6"                                                                                                 ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,08/12/2003,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,good prof. really into teaching. puts in effort to help.                                                                                                                                                                                                                                                                                                          ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,01/15/2003,AWESOME,4.5,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Good prof, know material, is clear, helps students, what more can you ask for&#6"                                                                                                                                                                                                                                                                                ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/17/2002,GOOD   ,3.5,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,No Comments                                                                                                                                                                                                                                                                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/14/2002,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,No Comments                                                                                                                                                                                                                                                                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/14/2002,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,very cool prof                                                                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/14/2002,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Puts unbelievable amount of effort into course. Best prof I have ever had.                                                                                                                                                                                                                                                                                        ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/14/2002,AVERAGE,2.5,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Just reads over what is in the book and SO full of himself.                                                                                                                                                                                                                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/14/2002,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Amazing class, kewl prof"                                                                                                                                                                                                                                                                                                                                        ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,12/08/2002,AWFUL  ,1  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Talks too much, explains nothing."                                                                                                                                                                                                                                                                                                                               ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,11/29/2002,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,as long as i live i will never forget the lecture on tim's torus                                                                                                                                                                                                                                                                                                  ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,04/17/2002,AVERAGE,3  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,good but could do with a little less polish. encourages class participation.                                                                                                                                                                                                                                                                                      ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,03/22/2002,AWESOME,4.5,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"Socially inept and arrogant, but makes up by teaching"                                                                                                                                                                                                                                                                                                           ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,02/11/2002,AWESOME,4.5,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG3300     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,I have to say this guys entusism is contagious                                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,02/09/2002,GOOD   ,3.5,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG3300     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,guy thinks he's the UML god but otherwise is ok                                                                                                                                                                                                                                                                                                                   ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,02/07/2002,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,No Comments                                                                                                                                                                                                                                                                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,01/27/2002,AWESOME,4.5,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Wrote the book for the course - and used Real-Life style examples. Great Prof.                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,01/09/2002,AWESOME,5  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG         ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,long live Timmy. Is it Haloween YET? damn sabaticals. THE BEST                                                                                                                                                                                                                                                                                                    ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,11/05/2001,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEGS2       ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,An interesting and fair prof.                                                                                                                                                                                                                                                                                                                                     ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,10/29/2001,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Hot Hot Stuff                                                                                                                                                                                                                                                                                                                                                     ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,10/24/2001,AWESOME,4.5,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,He should win an award for making UML interesting.                                                                                                                                                                                                                                                                                                                ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,10/22/2001,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: Not Mandatory,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"he is a good prof, but he can't throw. ;-)"                                                                                                                                                                                                                                                                                                                      ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Timothy Lethbridge     ,4.2,46,10/12/2001,AWESOME,5  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG2100     ,,,For Credit:N/A ,Attendance: N/A          ,Textbook Used: N/A,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Best professor I've had so far at Ottawa U!                                                                                                                                                                                                                                                                                                                       ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Liam Peyton            ,4.8,7 ,12/10/2015,AWESOME,5  ,OVERALL QUALITY,1,LEVEL OF DIFFICULTY,SEG4911     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,GIVES GOOD FEEDBACK-CLEAR GRADING CRITERIA-AMAZING LECTURES             ,Take his class. You will love the professor. One of the best in his field!                                                                                                                                                                                                                                                                                        ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,06/17/2019,POOR   ,2  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,SEG3103     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: No ,Grade Received: N/A         ,TOUGH GRADER                                                            ,Really harsh marker and doesn't explain what is going to be on examinations. He will have multiple choice worth the same as long answer. He will give you a practice exam with alot of long answer then not even use that information at all. He will pull multiple choice questions from the bottom of slides that everyone just skims over.                     ,5 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,12/29/2017,POOR   ,2  ,OVERALL QUALITY,4,LEVEL OF DIFFICULTY,SEG3102     ,,,For Credit: Yes,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: No ,Grade Received: N/A         ,TEST HEAVY-TOUGH GRADER                                                 ,obscure prof. Labs doable. marking harsh. lectures pointless ie boring                                                                                                                                                                                                                                                                                            ,3 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,05/07/2016,AVERAGE,3  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSI5118     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: B+          ,                                                                        ,"Don't take this course at all. Lots of assignments, his way for marking is very bad."                                                                                                                                                                                                                                                                            ,5 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,05/06/2016,AVERAGE,3  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSI5118     ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: B           ,TOUGH GRADER-LOTS OF HOMEWORK                                           ,"Not an easy course. expect a lot of reading, assignments and hard exams."                                                                                                                                                                                                                                                                                        ,3 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,05/06/2016,AVERAGE,2.5,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,CSI5118     ,,,For Credit: Yes,Attendance: Not Mandatory,Textbook Used: No ,Would Take Again: N/A,Grade Received: B+          ,TOUGH GRADER-SO MANY PAPERS                                             ,"He teaches like 10 tools in a matter of 3 months and expects expertise in all of them. Too much assignments, hard research papers to read and the final paper is too tough. Not an easy course to do. Avoid if possible."                                                                                                                                        ,6 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,04/26/2016,AVERAGE,3  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG3103     ,,,For Credit: Yes,Attendance: Mandatory    ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,SKIP CLASS? YOU WON'T PASS.-LOTS OF HOMEWORK                            ,"If you have questions, don't hesitate to ask. He's willing to move assignments if you are having troubles meeting deadlines (but not for laziness). Ask for a cheat sheet on the final."                                                                                                                                                                         ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,03/27/2015,POOR   ,2  ,OVERALL QUALITY,5,LEVEL OF DIFFICULTY,5118        ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,AMAZING LECTURES                                                        ,"just an issue, lectures talk about how to add numbers, assignments ask about doing integrals, exams ask about how to solve EMC^2."                                                                                                                                                                                                                               ,12 people found this useful 2 people did not find this useful                                                                                                                                                                                                                                                                                                   ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,03/21/2015,POOR   ,2  ,OVERALL QUALITY,3,LEVEL OF DIFFICULTY,SEG3103     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,LOTS OF HOMEWORK                                                        ,Assignments in this class were BRUTALL!!!!! the prof is fairly clear and he is an easy marker which is good. He is over all a decent professor.                                                                                                                                                                                                                   ,3 people found this useful 1 person did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,04/23/2012,AVERAGE,3  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG3103     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: No ,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,"The course material is not difficult and he isnt the most stimulating professor but does an alright job of getting you to understand what may seem tricky. Assignments are long but easy, and the Midterm and Final use alot of what is learnt in the lectures and assignments."                                                                                 ,1 person found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
University of Ottawa              ,Computer Science,Stephane Some          ,2.6,10,03/22/2007,GOOD   ,4  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,SEG3203     ,,,For Credit: N/A,Attendance: N/A          ,Textbook Used: Yes,Would Take Again: N/A,Grade Received: N/A         ,                                                                        ,Stephane Some is very helpful towards students and tries his best.                                                                                                                                                                                                                                                                                                ,0 people found this useful 4 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
Simon Fraser University           ,Computer Science,Robert Cameron         ,2.3,12,06/17/2019,POOR   ,2  ,OVERALL QUALITY,2,LEVEL OF DIFFICULTY,CMPT276     ,,,For Credit: Yes,Attendance: N/A          ,Textbook Used: No ,Would Take Again: No ,Grade Received: N/A         ,                                                                        ,"He didn't give us any information about the final and didn't provide us with final percentages. His very quiet and slow lectures put me to sleep, of which are also mandatory because, quizzes. His project was boring and not up to date with new technology. Should retire tbh."                                                                               ,0 people found this useful 0 people did not find this useful                                                                                                                                                                                                                                                                                                    ,report this rating
